created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-25T00:11:32+01:00,77,34.10,24.45,991.31,33.00,39.90,"$GNGGA,002548.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:11:52+01:00,78,34.12,24.50,991.29,34.30,43.60,"$GNGGA,002608.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:12:12+01:00,79,34.14,24.49,991.29,33.50,41.20,"$GNGGA,002628.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:12:32+01:00,80,34.16,24.46,991.28,32.20,37.90,"$GNGGA,002648.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5A",,,,
2021-12-25T00:12:52+01:00,81,34.17,24.34,991.27,31.60,37.00,"$GNGGA,002708.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:13:12+01:00,82,34.18,24.27,991.26,31.70,40.20,"$GNGGA,002728.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:13:32+01:00,83,34.20,24.28,991.25,33.10,42.50,"$GNGGA,002748.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:13:52+01:00,84,34.22,24.22,991.25,34.20,44.20,"$GNGGA,002808.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*50",,,,
2021-12-25T00:14:12+01:00,85,34.23,24.17,991.24,35.60,46.70,"$GNGGA,002828.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*52",,,,
2021-12-25T00:14:32+01:00,86,34.24,24.16,991.23,34.90,43.90,"$GNGGA,002848.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*54",,,,
2021-12-25T00:14:52+01:00,87,34.26,24.11,991.21,32.60,41.00,"$GNGGA,002908.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*51",,,,
2021-12-25T00:15:12+01:00,88,34.26,24.01,991.21,31.70,38.40,"$GNGGA,002928.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*53",,,,
2021-12-25T00:15:32+01:00,89,34.27,24.07,991.21,32.50,41.80,"$GNGGA,002948.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*55",,,,
2021-12-25T00:15:52+01:00,90,34.27,24.07,991.21,33.10,37.80,"$GNGGA,003008.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:16:12+01:00,91,34.28,24.03,991.21,33.20,37.60,"$GNGGA,003028.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:16:32+01:00,92,34.28,24.00,991.20,33.30,35.00,"$GNGGA,003048.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:16:52+01:00,93,34.29,23.92,991.20,33.00,35.80,"$GNGGA,003108.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*58",,,,
2021-12-25T00:17:12+01:00,94,34.29,23.93,991.19,32.60,34.80,"$GNGGA,003128.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5A",,,,
2021-12-25T00:17:32+01:00,95,34.30,23.92,991.19,30.50,35.80,"$GNGGA,003148.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:17:52+01:00,96,34.30,23.91,991.20,30.40,35.60,"$GNGGA,003208.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:18:13+01:00,97,34.31,23.87,991.20,30.40,36.40,"$GNGGA,003229.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*58",,,,
2021-12-25T00:18:33+01:00,98,34.31,23.78,991.19,29.70,37.20,"$GNGGA,003249.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:18:53+01:00,99,34.31,23.79,991.18,30.60,39.50,"$GNGGA,003309.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:19:13+01:00,100,34.31,23.77,991.18,30.60,39.40,"$GNGGA,003329.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:19:33+01:00,101,34.32,23.80,991.16,30.70,36.90,"$GNGGA,003349.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:19:53+01:00,102,34.32,23.75,991.15,29.40,32.90,"$GNGGA,003409.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:20:13+01:00,103,34.32,23.70,991.16,29.80,33.60,"$GNGGA,003429.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:20:33+01:00,104,34.32,23.72,991.15,30.80,33.30,"$GNGGA,003449.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*58",,,,
2021-12-25T00:20:53+01:00,105,34.32,23.70,991.14,31.50,35.50,"$GNGGA,003509.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:21:13+01:00,106,34.31,23.64,991.15,31.40,35.40,"$GNGGA,003529.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:21:33+01:00,107,34.31,23.64,991.14,29.30,36.00,"$GNGGA,003549.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:21:53+01:00,108,34.30,23.60,991.13,28.00,33.90,"$GNGGA,003609.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:22:13+01:00,109,34.29,23.60,991.13,28.20,33.60,"$GNGGA,003629.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:22:33+01:00,110,34.29,23.60,991.13,28.20,35.20,"$GNGGA,003649.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5A",,,,
2021-12-25T00:22:53+01:00,111,34.28,23.60,991.14,29.70,34.20,"$GNGGA,003709.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:23:13+01:00,112,34.26,23.61,991.14,27.70,33.40,"$GNGGA,003729.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:23:33+01:00,113,34.25,23.59,991.12,28.10,32.50,"$GNGGA,003749.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:23:53+01:00,114,34.24,23.53,991.12,26.60,35.00,"$GNGGA,003809.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*50",,,,
2021-12-25T00:24:13+01:00,115,34.23,23.58,991.12,28.50,35.90,"$GNGGA,003829.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*52",,,,
2021-12-25T00:24:33+01:00,116,34.21,23.57,991.11,30.40,36.90,"$GNGGA,003849.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*54",,,,
2021-12-25T00:24:53+01:00,117,34.20,23.50,991.11,32.60,41.70,"$GNGGA,003909.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*51",,,,
2021-12-25T00:25:13+01:00,118,34.19,23.52,991.10,32.70,41.60,"$GNGGA,003929.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*53",,,,
2021-12-25T00:25:33+01:00,119,34.18,23.50,991.09,31.20,40.00,"$GNGGA,003949.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*55",,,,
2021-12-25T00:25:53+01:00,120,34.17,23.47,991.08,30.90,39.00,"$GNGGA,004009.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:26:13+01:00,121,34.17,23.52,991.09,30.70,36.70,"$GNGGA,004029.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:26:33+01:00,122,34.16,23.53,991.08,29.60,35.10,"$GNGGA,004049.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:26:53+01:00,123,34.15,23.51,991.08,27.70,30.10,"$GNGGA,004109.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:27:13+01:00,124,34.14,23.52,991.07,26.70,31.50,"$GNGGA,004129.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:27:33+01:00,125,34.13,23.48,991.07,29.30,35.80,"$GNGGA,004149.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5A",,,,
2021-12-25T00:27:53+01:00,126,34.12,23.49,991.07,31.10,36.50,"$GNGGA,004209.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:28:13+01:00,127,34.11,23.51,991.07,31.40,34.60,"$GNGGA,004229.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:28:33+01:00,128,34.10,23.50,991.07,30.50,33.40,"$GNGGA,004249.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:28:53+01:00,129,34.09,23.50,991.06,29.70,33.60,"$GNGGA,004309.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:29:13+01:00,130,34.08,23.50,991.05,29.50,35.70,"$GNGGA,004329.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:29:33+01:00,131,34.07,23.48,991.06,28.60,32.70,"$GNGGA,004349.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*58",,,,
2021-12-25T00:29:53+01:00,132,34.06,23.49,991.06,29.20,31.90,"$GNGGA,004409.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:30:13+01:00,133,34.05,23.46,991.04,29.40,32.00,"$GNGGA,004429.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:30:33+01:00,134,34.04,23.45,991.03,30.00,34.80,"$GNGGA,004449.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5F",,,,
2021-12-25T00:30:53+01:00,135,34.03,23.47,991.03,29.90,33.70,"$GNGGA,004509.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5A",,,,
2021-12-25T00:31:13+01:00,136,34.01,23.46,991.02,29.20,33.50,"$GNGGA,004529.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*58",,,,
2021-12-25T00:31:33+01:00,137,33.99,23.50,991.03,29.70,31.20,"$GNGGA,004549.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5E",,,,
2021-12-25T00:31:53+01:00,138,33.97,23.51,991.04,30.30,33.50,"$GNGGA,004609.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*59",,,,
2021-12-25T00:32:13+01:00,139,33.96,23.51,991.04,30.50,34.60,"$GNGGA,004629.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5B",,,,
2021-12-25T00:32:33+01:00,140,33.94,23.51,991.03,30.70,38.50,"$GNGGA,004649.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5D",,,,
2021-12-25T00:32:53+01:00,141,33.92,23.51,991.02,29.80,36.70,"$GNGGA,004709.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*58",,,,
2021-12-25T00:33:13+01:00,142,33.91,23.49,991.01,30.50,34.20,"$GNGGA,004729.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5A",,,,
2021-12-25T00:33:33+01:00,143,33.89,23.53,991.01,31.20,32.80,"$GNGGA,004749.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*5C",,,,
2021-12-25T00:33:53+01:00,144,33.87,23.51,991.01,32.50,34.20,"$GNGGA,004809.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*57",,,,
2021-12-25T00:34:13+01:00,145,33.86,23.53,991.00,33.10,34.80,"$GNGGA,004829.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*55",,,,
2021-12-25T00:34:33+01:00,146,33.84,23.54,990.99,32.50,36.30,"$GNGGA,004849.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*53",,,,
2021-12-25T00:34:53+01:00,147,33.83,23.52,990.98,31.70,39.30,"$GNGGA,004909.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*56",,,,
2021-12-25T00:35:13+01:00,148,33.81,23.53,990.97,30.60,43.80,"$GNGGA,004929.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*54",,,,
2021-12-25T00:35:33+01:00,149,33.80,23.54,990.96,30.80,42.30,"$GNGGA,004949.264,4900.8032,N,00825.4697,E,0,0,,154.2,M,47.9,M,,*52",,,,
