created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-14T02:18:21+01:00,22,3.00,14.00,21.00,20.00,32.00,"$GNGGA,000732.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:18:41+01:00,23,5.00,11.00,22.00,20.00,32.00,"$GNGGA,000752.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:19:01+01:00,24,5.00,12.00,23.00,23.00,31.00,"$GNGGA,000812.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T02:19:21+01:00,25,5.00,15.00,24.00,22.00,33.00,"$GNGGA,000832.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T02:19:41+01:00,26,2.00,11.00,25.00,21.00,32.00,"$GNGGA,000852.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T02:20:01+01:00,27,6.00,15.00,26.00,22.00,32.00,"$GNGGA,000912.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T02:20:21+01:00,28,3.00,13.00,27.00,22.00,34.00,"$GNGGA,000932.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T02:20:41+01:00,29,5.00,15.00,28.00,23.00,30.00,"$GNGGA,000952.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T02:21:01+01:00,30,8.00,12.00,29.00,21.00,32.00,"$GNGGA,001012.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:21:21+01:00,31,7.00,10.00,30.00,24.00,33.00,"$GNGGA,001032.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:21:41+01:00,32,9.00,12.00,31.00,20.00,31.00,"$GNGGA,001052.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:22:01+01:00,33,9.00,13.00,32.00,23.00,34.00,"$GNGGA,001112.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:22:21+01:00,34,3.00,16.00,33.00,24.00,34.00,"$GNGGA,001132.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:22:41+01:00,35,8.00,12.00,34.00,24.00,33.00,"$GNGGA,001152.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:23:01+01:00,36,9.00,16.00,35.00,22.00,31.00,"$GNGGA,001212.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:23:21+01:00,37,4.00,18.00,36.00,20.00,32.00,"$GNGGA,001232.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:23:41+01:00,38,3.00,10.00,37.00,22.00,33.00,"$GNGGA,001252.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:24:01+01:00,39,4.00,17.00,38.00,23.00,33.00,"$GNGGA,001312.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:24:21+01:00,40,4.00,18.00,39.00,23.00,34.00,"$GNGGA,001332.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:24:41+01:00,41,7.00,11.00,40.00,20.00,31.00,"$GNGGA,001352.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:25:01+01:00,42,5.00,11.00,41.00,22.00,33.00,"$GNGGA,001412.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:25:21+01:00,43,8.00,15.00,42.00,21.00,33.00,"$GNGGA,001432.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:25:41+01:00,44,2.00,19.00,43.00,21.00,33.00,"$GNGGA,001452.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:26:01+01:00,45,4.00,19.00,44.00,23.00,30.00,"$GNGGA,001512.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:26:21+01:00,46,4.00,13.00,45.00,24.00,31.00,"$GNGGA,001532.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:26:41+01:00,47,3.00,16.00,46.00,20.00,33.00,"$GNGGA,001552.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:27:01+01:00,48,5.00,15.00,47.00,20.00,32.00,"$GNGGA,001612.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:27:21+01:00,49,9.00,12.00,48.00,21.00,33.00,"$GNGGA,001632.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:27:41+01:00,50,5.00,16.00,49.00,20.00,33.00,"$GNGGA,001652.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:28:01+01:00,51,8.00,17.00,50.00,20.00,32.00,"$GNGGA,001712.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:28:21+01:00,52,4.00,12.00,51.00,23.00,31.00,"$GNGGA,001732.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:28:41+01:00,53,4.00,14.00,52.00,22.00,32.00,"$GNGGA,001752.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:29:01+01:00,54,8.00,15.00,53.00,22.00,34.00,"$GNGGA,001812.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T02:29:21+01:00,55,8.00,16.00,54.00,20.00,34.00,"$GNGGA,001832.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T02:29:41+01:00,56,2.00,10.00,55.00,20.00,32.00,"$GNGGA,001852.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T02:30:01+01:00,57,5.00,10.00,56.00,23.00,31.00,"$GNGGA,001912.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T02:30:21+01:00,58,5.00,11.00,57.00,22.00,34.00,"$GNGGA,001932.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T02:30:41+01:00,59,6.00,17.00,58.00,23.00,34.00,"$GNGGA,001952.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T02:31:01+01:00,60,5.00,10.00,59.00,21.00,33.00,"$GNGGA,002012.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:31:21+01:00,61,9.00,14.00,60.00,22.00,32.00,"$GNGGA,002032.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:31:41+01:00,62,4.00,10.00,61.00,24.00,34.00,"$GNGGA,002052.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:32:01+01:00,63,7.00,18.00,62.00,20.00,30.00,"$GNGGA,002112.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:32:21+01:00,64,5.00,16.00,63.00,24.00,34.00,"$GNGGA,002132.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:32:41+01:00,65,4.00,19.00,64.00,23.00,30.00,"$GNGGA,002152.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:33:01+01:00,66,9.00,17.00,65.00,24.00,30.00,"$GNGGA,002212.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:33:21+01:00,67,2.00,11.00,66.00,21.00,30.00,"$GNGGA,002232.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:33:41+01:00,68,9.00,16.00,67.00,20.00,33.00,"$GNGGA,002252.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:34:01+01:00,69,7.00,14.00,68.00,24.00,30.00,"$GNGGA,002312.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:34:21+01:00,70,6.00,14.00,69.00,23.00,30.00,"$GNGGA,002332.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:34:41+01:00,71,9.00,16.00,70.00,23.00,31.00,"$GNGGA,002352.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:35:01+01:00,72,7.00,10.00,71.00,24.00,31.00,"$GNGGA,002412.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:35:21+01:00,73,2.00,19.00,72.00,20.00,31.00,"$GNGGA,002432.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:35:41+01:00,74,6.00,12.00,73.00,20.00,34.00,"$GNGGA,002452.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:36:01+01:00,75,9.00,13.00,74.00,24.00,34.00,"$GNGGA,002512.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:36:21+01:00,76,5.00,10.00,75.00,22.00,34.00,"$GNGGA,002532.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:36:41+01:00,77,9.00,11.00,76.00,22.00,32.00,"$GNGGA,002552.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:37:01+01:00,78,6.00,18.00,77.00,24.00,32.00,"$GNGGA,002612.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:37:21+01:00,79,6.00,19.00,78.00,23.00,33.00,"$GNGGA,002632.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:37:41+01:00,80,7.00,18.00,79.00,23.00,31.00,"$GNGGA,002652.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:38:01+01:00,81,5.00,19.00,80.00,20.00,34.00,"$GNGGA,002712.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:38:21+01:00,82,9.00,15.00,81.00,22.00,31.00,"$GNGGA,002732.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:38:41+01:00,83,5.00,12.00,82.00,23.00,33.00,"$GNGGA,002752.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:39:01+01:00,84,4.00,17.00,83.00,23.00,33.00,"$GNGGA,002812.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T02:39:21+01:00,85,5.00,19.00,84.00,20.00,32.00,"$GNGGA,002832.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T02:39:41+01:00,86,5.00,19.00,85.00,22.00,30.00,"$GNGGA,002852.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T02:40:01+01:00,87,7.00,18.00,86.00,22.00,30.00,"$GNGGA,002912.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T02:40:21+01:00,88,9.00,16.00,87.00,21.00,30.00,"$GNGGA,002932.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T02:40:41+01:00,89,8.00,12.00,88.00,23.00,33.00,"$GNGGA,002952.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-14T02:41:01+01:00,90,3.00,19.00,89.00,23.00,31.00,"$GNGGA,003012.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:41:21+01:00,91,5.00,13.00,90.00,21.00,30.00,"$GNGGA,003032.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:41:41+01:00,92,8.00,19.00,91.00,22.00,30.00,"$GNGGA,003052.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:42:01+01:00,93,3.00,17.00,92.00,20.00,30.00,"$GNGGA,003112.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:42:21+01:00,94,2.00,17.00,93.00,21.00,34.00,"$GNGGA,003132.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:42:41+01:00,95,8.00,17.00,94.00,24.00,33.00,"$GNGGA,003152.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:43:01+01:00,96,8.00,10.00,95.00,23.00,34.00,"$GNGGA,003212.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:43:21+01:00,97,9.00,19.00,96.00,24.00,33.00,"$GNGGA,003232.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:43:41+01:00,98,6.00,18.00,97.00,21.00,32.00,"$GNGGA,003252.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:44:01+01:00,99,7.00,10.00,98.00,20.00,32.00,"$GNGGA,003312.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:44:21+01:00,100,7.00,11.00,99.00,23.00,32.00,"$GNGGA,003332.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:44:41+01:00,101,8.00,12.00,100.00,22.00,34.00,"$GNGGA,003352.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:45:01+01:00,102,4.00,14.00,101.00,20.00,32.00,"$GNGGA,003412.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:45:21+01:00,103,7.00,12.00,102.00,23.00,30.00,"$GNGGA,003432.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:45:41+01:00,104,5.00,13.00,103.00,21.00,32.00,"$GNGGA,003452.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:46:01+01:00,105,5.00,10.00,104.00,20.00,34.00,"$GNGGA,003512.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:46:21+01:00,106,5.00,14.00,105.00,20.00,30.00,"$GNGGA,003532.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:46:41+01:00,107,9.00,11.00,106.00,20.00,33.00,"$GNGGA,003552.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:47:01+01:00,108,4.00,16.00,107.00,23.00,30.00,"$GNGGA,003612.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:47:21+01:00,109,8.00,19.00,108.00,23.00,34.00,"$GNGGA,003632.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:47:41+01:00,110,4.00,15.00,109.00,21.00,30.00,"$GNGGA,003652.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:48:01+01:00,111,2.00,13.00,110.00,23.00,31.00,"$GNGGA,003712.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:48:21+01:00,112,2.00,19.00,111.00,24.00,34.00,"$GNGGA,003732.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:48:41+01:00,113,5.00,19.00,112.00,22.00,31.00,"$GNGGA,003752.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:49:01+01:00,114,2.00,14.00,113.00,23.00,32.00,"$GNGGA,003812.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T02:49:21+01:00,115,8.00,16.00,114.00,21.00,34.00,"$GNGGA,003832.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T02:49:41+01:00,116,2.00,13.00,115.00,24.00,33.00,"$GNGGA,003852.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-14T02:50:01+01:00,117,4.00,12.00,116.00,23.00,33.00,"$GNGGA,003912.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T02:50:21+01:00,118,3.00,17.00,117.00,21.00,31.00,"$GNGGA,003932.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T02:50:41+01:00,119,3.00,15.00,118.00,20.00,34.00,"$GNGGA,003952.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T02:51:01+01:00,120,6.00,11.00,119.00,22.00,34.00,"$GNGGA,004012.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:51:21+01:00,121,4.00,19.00,120.00,24.00,30.00,"$GNGGA,004032.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:51:41+01:00,122,7.00,12.00,121.00,21.00,34.00,"$GNGGA,004052.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:52:01+01:00,123,8.00,18.00,122.00,23.00,32.00,"$GNGGA,004112.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:52:21+01:00,124,2.00,16.00,123.00,21.00,30.00,"$GNGGA,004132.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:52:41+01:00,125,3.00,16.00,124.00,23.00,34.00,"$GNGGA,004152.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:53:01+01:00,126,7.00,12.00,125.00,21.00,34.00,"$GNGGA,004212.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:53:21+01:00,127,5.00,12.00,126.00,20.00,32.00,"$GNGGA,004232.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:53:41+01:00,128,4.00,13.00,127.00,22.00,30.00,"$GNGGA,004252.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:54:01+01:00,129,4.00,11.00,128.00,23.00,31.00,"$GNGGA,004312.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:54:21+01:00,130,9.00,10.00,129.00,20.00,33.00,"$GNGGA,004332.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:54:41+01:00,131,2.00,17.00,130.00,20.00,33.00,"$GNGGA,004352.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:55:01+01:00,132,3.00,13.00,131.00,22.00,32.00,"$GNGGA,004412.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:55:21+01:00,133,2.00,18.00,132.00,23.00,33.00,"$GNGGA,004432.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:55:41+01:00,134,9.00,10.00,133.00,22.00,34.00,"$GNGGA,004452.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T02:56:01+01:00,135,6.00,19.00,134.00,22.00,30.00,"$GNGGA,004512.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:56:21+01:00,136,2.00,11.00,135.00,24.00,33.00,"$GNGGA,004532.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:56:41+01:00,137,9.00,17.00,136.00,24.00,32.00,"$GNGGA,004552.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T02:57:01+01:00,138,8.00,15.00,137.00,21.00,32.00,"$GNGGA,004612.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T02:57:21+01:00,139,6.00,15.00,138.00,24.00,33.00,"$GNGGA,004632.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T02:57:41+01:00,140,6.00,10.00,139.00,23.00,31.00,"$GNGGA,004652.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T02:58:01+01:00,141,8.00,11.00,140.00,23.00,31.00,"$GNGGA,004712.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T02:58:21+01:00,142,6.00,17.00,141.00,24.00,34.00,"$GNGGA,004732.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T02:58:41+01:00,143,3.00,17.00,142.00,23.00,30.00,"$GNGGA,004752.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T02:59:01+01:00,144,8.00,10.00,143.00,23.00,32.00,"$GNGGA,004812.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T02:59:21+01:00,145,9.00,17.00,144.00,20.00,30.00,"$GNGGA,004832.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T02:59:41+01:00,146,8.00,19.00,145.00,23.00,34.00,"$GNGGA,004852.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T03:00:01+01:00,147,5.00,18.00,146.00,22.00,34.00,"$GNGGA,004912.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T03:00:21+01:00,148,8.00,14.00,147.00,24.00,34.00,"$GNGGA,004932.264,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
