created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-23T00:17:51+01:00,19,28.57,30.78,1007.42,13.80,15.70,"$GNGGA,231747.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:18:12+01:00,20,28.69,30.52,1007.41,13.30,15.90,"$GNGGA,231807.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:18:32+01:00,21,28.79,30.45,1007.41,12.80,13.90,"$GNGGA,231827.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-23T00:18:52+01:00,22,28.89,30.25,1007.40,13.00,13.70,"$GNGGA,231847.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:19:12+01:00,23,28.99,30.03,1007.40,12.60,13.50,"$GNGGA,231907.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:19:32+01:00,24,29.09,29.99,1007.39,13.70,14.80,"$GNGGA,231927.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:19:52+01:00,25,29.17,29.82,1007.38,13.10,13.80,"$GNGGA,231947.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:20:12+01:00,26,29.23,29.78,1007.38,13.70,14.40,"$GNGGA,232007.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:20:32+01:00,27,29.28,29.72,1007.36,13.40,14.90,"$GNGGA,232028.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:20:53+01:00,28,29.32,29.70,1007.37,13.80,15.60,"$GNGGA,232048.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:21:13+01:00,29,29.37,29.67,1007.37,13.50,14.30,"$GNGGA,232108.104,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:21:33+01:00,30,29.43,29.37,1007.36,13.30,14.10,"$GNGGA,232129.094,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:21:53+01:00,31,29.50,29.27,1007.36,12.90,13.60,"$GNGGA,232149.094,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:22:13+01:00,32,29.58,29.21,1007.36,13.60,14.30,"$GNGGA,232209.092,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T00:22:33+01:00,33,29.66,29.09,1007.35,13.40,14.10,"$GNGGA,232229.092,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:22:53+01:00,34,29.74,29.01,1007.36,13.20,16.80,"$GNGGA,232249.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T00:23:13+01:00,35,29.82,28.92,1007.34,12.50,16.70,"$GNGGA,232309.086,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:23:33+01:00,36,29.89,28.76,1007.34,12.40,16.80,"$GNGGA,232329.086,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:23:52+01:00,37,29.96,28.63,1007.34,12.20,12.90,"$GNGGA,232348.289,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:24:12+01:00,38,30.02,28.56,1007.34,12.50,13.50,"$GNGGA,232408.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:24:32+01:00,39,30.08,28.51,1007.34,12.50,13.80,"$GNGGA,232428.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:24:52+01:00,40,30.14,28.44,1007.34,12.70,14.50,"$GNGGA,232448.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:25:12+01:00,41,30.20,28.25,1007.34,12.60,14.60,"$GNGGA,232508.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:25:32+01:00,42,30.26,28.24,1007.34,12.30,15.90,"$GNGGA,232528.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T00:25:52+01:00,43,30.30,28.20,1007.34,12.50,15.70,"$GNGGA,232548.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:26:12+01:00,44,30.34,28.18,1007.34,12.60,14.40,"$GNGGA,232608.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:26:32+01:00,45,30.37,28.09,1007.34,13.20,15.20,"$GNGGA,232628.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-23T00:26:52+01:00,46,30.42,28.00,1007.34,12.70,16.20,"$GNGGA,232648.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-23T00:27:12+01:00,47,30.46,27.95,1007.32,12.80,16.00,"$GNGGA,232708.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T00:27:32+01:00,48,30.51,27.88,1007.32,12.90,14.10,"$GNGGA,232728.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:27:52+01:00,49,30.55,27.77,1007.32,14.30,15.20,"$GNGGA,232748.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:28:12+01:00,50,30.59,27.78,1007.31,14.50,15.20,"$GNGGA,232808.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:28:32+01:00,51,30.62,27.70,1007.31,13.20,16.60,"$GNGGA,232828.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:28:52+01:00,52,30.66,27.65,1007.30,12.80,15.40,"$GNGGA,232848.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-23T00:29:12+01:00,53,30.70,27.57,1007.30,12.80,15.50,"$GNGGA,232908.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:29:32+01:00,54,30.73,27.46,1007.30,13.10,13.80,"$GNGGA,232928.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:29:52+01:00,55,30.76,27.46,1007.30,12.90,13.60,"$GNGGA,232948.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:30:12+01:00,56,30.80,27.33,1007.29,12.40,13.60,"$GNGGA,233008.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:30:32+01:00,57,30.83,27.33,1007.28,12.80,13.50,"$GNGGA,233028.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:30:52+01:00,58,30.86,27.29,1007.29,12.60,13.30,"$GNGGA,233048.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:31:12+01:00,59,30.89,27.29,1007.28,12.20,12.90,"$GNGGA,233108.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:31:32+01:00,60,30.92,27.20,1007.28,12.20,12.90,"$GNGGA,233128.087,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-23T00:31:52+01:00,61,30.94,27.21,1007.29,13.00,13.70,"$GNGGA,233148.099,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:32:12+01:00,62,30.97,27.11,1007.28,13.20,13.90,"$GNGGA,233208.091,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-23T00:32:32+01:00,63,30.99,27.10,1007.27,13.70,14.40,"$GNGGA,233228.091,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:32:52+01:00,64,31.01,27.07,1007.26,13.40,14.10,"$GNGGA,233248.091,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:33:12+01:00,65,31.03,27.01,1007.25,13.30,14.00,"$GNGGA,233308.090,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-23T00:33:32+01:00,66,31.05,26.91,1007.25,13.40,14.10,"$GNGGA,233328.090,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:33:52+01:00,67,31.07,26.84,1007.24,13.20,13.90,"$GNGGA,233348.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:34:12+01:00,68,31.09,26.71,1007.24,14.00,14.70,"$GNGGA,233408.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:34:32+01:00,69,31.11,26.68,1007.24,13.40,14.50,"$GNGGA,233428.094,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:34:52+01:00,70,31.13,26.61,1007.23,12.70,13.40,"$GNGGA,233448.090,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T00:35:12+01:00,71,31.14,26.62,1007.24,12.10,12.80,"$GNGGA,233508.090,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-23T00:35:32+01:00,72,31.15,26.64,1007.22,12.00,12.70,"$GNGGA,233528.090,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:35:52+01:00,73,31.16,26.63,1007.21,12.80,14.00,"$GNGGA,233548.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:36:12+01:00,74,31.16,26.56,1007.20,12.90,14.20,"$GNGGA,233608.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:36:32+01:00,75,31.16,26.57,1007.19,13.00,17.00,"$GNGGA,233628.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:36:52+01:00,76,31.15,26.63,1007.18,13.10,16.00,"$GNGGA,233648.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-23T00:37:11+01:00,77,31.14,26.63,1007.17,13.00,15.30,"$GNGGA,233707.304,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:37:31+01:00,78,31.14,26.68,1007.16,13.00,14.20,"$GNGGA,233727.095,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:37:51+01:00,79,31.13,26.55,1007.14,12.20,13.80,"$GNGGA,233747.095,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:38:11+01:00,80,31.13,26.55,1007.14,12.80,14.70,"$GNGGA,233806.302,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:38:30+01:00,81,31.12,26.56,1007.13,12.60,13.60,"$GNGGA,233826.091,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-23T00:38:49+01:00,82,31.12,26.54,1007.12,13.60,14.30,"$GNGGA,233845.306,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:39:09+01:00,83,31.12,26.50,1007.12,13.70,14.30,"$GNGGA,233905.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:39:29+01:00,84,31.13,26.50,1007.10,13.90,14.50,"$GNGGA,233925.094,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:39:49+01:00,85,31.15,26.40,1007.09,12.60,13.80,"$GNGGA,233945.094,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:40:09+01:00,86,31.18,26.43,1007.09,11.70,13.10,"$GNGGA,234005.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:40:29+01:00,87,31.22,26.33,1007.08,11.90,14.90,"$GNGGA,234025.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T00:40:49+01:00,88,31.25,26.18,1007.07,13.20,16.50,"$GNGGA,234045.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:41:09+01:00,89,31.29,26.20,1007.06,13.00,15.60,"$GNGGA,234105.306,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:41:29+01:00,90,31.33,26.17,1007.06,12.90,14.90,"$GNGGA,234125.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:41:49+01:00,91,31.36,26.13,1007.05,11.90,12.90,"$GNGGA,234145.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:42:09+01:00,92,31.38,26.06,1007.05,11.60,12.20,"$GNGGA,234205.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:42:29+01:00,93,31.41,26.03,1007.05,11.90,12.50,"$GNGGA,234225.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:42:49+01:00,94,31.43,25.99,1007.04,12.40,14.60,"$GNGGA,234245.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:43:09+01:00,95,31.43,25.97,1007.04,13.20,16.50,"$GNGGA,234305.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:43:29+01:00,96,31.43,25.99,1007.04,12.10,17.30,"$GNGGA,234325.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:43:48+01:00,97,31.42,26.11,1007.03,11.60,15.40,"$GNGGA,234344.302,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:44:08+01:00,98,31.41,26.14,1007.03,11.30,14.60,"$GNGGA,234404.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:44:28+01:00,99,31.41,26.17,1007.03,11.60,13.50,"$GNGGA,234424.099,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:44:47+01:00,100,31.42,26.17,1007.05,11.10,13.60,"$GNGGA,234443.304,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:45:07+01:00,101,31.44,26.17,1007.06,11.70,12.80,"$GNGGA,234503.100,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:45:27+01:00,102,31.46,26.10,1007.06,12.30,13.00,"$GNGGA,234523.306,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:45:47+01:00,103,31.49,26.08,1007.06,13.40,14.10,"$GNGGA,234543.088,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:46:06+01:00,104,31.52,26.05,1007.06,13.30,14.00,"$GNGGA,234602.302,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-23T00:46:26+01:00,105,31.55,25.98,1007.06,13.10,13.80,"$GNGGA,234622.090,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:46:46+01:00,106,31.58,25.97,1007.06,13.40,15.50,"$GNGGA,234642.086,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:47:06+01:00,107,31.61,25.97,1007.06,12.60,14.90,"$GNGGA,234702.097,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:47:26+01:00,108,31.63,25.94,1007.05,13.60,15.10,"$GNGGA,234722.092,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:47:46+01:00,109,31.64,25.91,1007.04,13.20,16.50,"$GNGGA,234742.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:48:06+01:00,110,31.65,25.97,1007.05,13.00,17.30,"$GNGGA,234802.089,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:48:26+01:00,111,31.64,25.97,1007.04,11.40,15.90,"$GNGGA,234822.096,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:48:46+01:00,112,31.63,25.95,1007.05,11.20,11.90,"$GNGGA,234842.096,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:49:06+01:00,113,31.62,25.97,1007.06,11.70,13.40,"$GNGGA,234902.096,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:49:26+01:00,114,31.61,25.97,1007.06,12.10,14.40,"$GNGGA,234922.092,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:49:46+01:00,115,31.60,25.93,1007.05,11.80,13.80,"$GNGGA,234942.092,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-23T00:50:06+01:00,116,31.59,26.00,1007.05,11.90,13.10,"$GNGGA,235002.085,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:50:26+01:00,117,31.60,26.02,1007.04,12.40,13.10,"$GNGGA,235022.085,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:50:46+01:00,118,31.61,25.92,1007.04,12.50,13.20,"$GNGGA,235042.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:51:06+01:00,119,31.63,25.86,1007.04,12.50,13.20,"$GNGGA,235102.084,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:51:26+01:00,120,31.66,25.78,1007.04,12.10,12.80,"$GNGGA,235122.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:51:46+01:00,121,31.69,25.77,1007.05,12.20,12.90,"$GNGGA,235142.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:52:06+01:00,122,31.71,25.75,1007.04,12.30,13.00,"$GNGGA,235202.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:52:26+01:00,123,31.74,25.66,1007.04,12.30,13.40,"$GNGGA,235222.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:52:46+01:00,124,31.77,25.69,1007.04,11.30,12.30,"$GNGGA,235242.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:53:06+01:00,125,31.79,25.67,1007.03,11.30,12.80,"$GNGGA,235302.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-23T00:53:26+01:00,126,31.80,25.62,1007.03,11.30,13.10,"$GNGGA,235322.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:53:46+01:00,127,31.80,25.68,1007.02,12.50,15.00,"$GNGGA,235342.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-23T00:54:06+01:00,128,31.79,25.72,1007.02,12.60,13.60,"$GNGGA,235402.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:54:26+01:00,129,31.78,25.74,1007.01,12.60,13.30,"$GNGGA,235422.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:54:46+01:00,130,31.77,25.75,1007.00,12.50,13.20,"$GNGGA,235442.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-23T00:55:06+01:00,131,31.75,25.77,1006.99,12.50,13.20,"$GNGGA,235502.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:55:26+01:00,132,31.74,25.78,1007.00,12.80,13.50,"$GNGGA,235522.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-23T00:55:46+01:00,133,31.73,25.80,1006.98,12.00,13.00,"$GNGGA,235542.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-23T00:56:06+01:00,134,31.71,25.80,1006.98,11.50,13.80,"$GNGGA,235602.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-23T00:56:26+01:00,135,31.70,25.75,1006.97,10.90,12.70,"$GNGGA,235622.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-23T00:56:46+01:00,136,31.69,25.79,1006.96,11.50,13.60,"$GNGGA,235642.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:57:06+01:00,137,31.68,25.80,1006.96,11.20,11.70,"$GNGGA,235702.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-23T00:57:26+01:00,138,31.68,25.81,1006.96,11.60,12.20,"$GNGGA,235722.081,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T00:57:46+01:00,139,31.67,25.79,1006.95,11.50,12.10,"$GNGGA,235742.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-23T00:58:06+01:00,140,31.67,25.81,1006.95,12.40,13.10,"$GNGGA,235802.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-23T00:58:26+01:00,141,31.67,25.77,1006.95,12.20,12.90,"$GNGGA,235822.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-23T00:58:46+01:00,142,31.68,25.76,1006.94,11.80,12.40,"$GNGGA,235842.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-23T00:59:06+01:00,143,31.70,25.67,1006.95,12.00,15.40,"$GNGGA,235902.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-23T00:59:26+01:00,144,31.74,25.60,1006.94,12.70,15.60,"$GNGGA,235922.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-23T00:59:46+01:00,145,31.77,25.51,1006.94,13.10,17.60,"$GNGGA,235942.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-23T01:00:06+01:00,146,31.81,25.52,1006.94,11.50,14.00,"$GNGGA,000002.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-23T01:00:26+01:00,147,31.84,25.48,1006.94,11.90,14.30,"$GNGGA,000022.080,4900.5167,N,00825.4499,E,0,0,,102.1,M,47.9,M,,*5A",,,,
