created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-16T21:48:29+01:00,61,3.00,13.00,60.00,23.00,30.00,"$GNGGA,204843.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-16T21:48:49+01:00,62,5.00,18.00,61.00,23.00,31.00,"$GNGGA,204903.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-16T21:49:09+01:00,63,9.00,11.00,62.00,21.00,31.00,"$GNGGA,204923.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-16T21:49:29+01:00,64,4.00,15.00,63.00,22.00,33.00,"$GNGGA,204943.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-16T21:49:49+01:00,65,7.00,10.00,64.00,21.00,33.00,"$GNGGA,205003.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T21:50:09+01:00,66,9.00,13.00,65.00,22.00,31.00,"$GNGGA,205023.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T21:50:29+01:00,67,9.00,17.00,66.00,24.00,30.00,"$GNGGA,205043.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T21:50:49+01:00,68,5.00,12.00,67.00,22.00,31.00,"$GNGGA,205103.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T21:51:09+01:00,69,3.00,14.00,68.00,21.00,32.00,"$GNGGA,205123.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T21:51:29+01:00,70,4.00,12.00,69.00,20.00,34.00,"$GNGGA,205143.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T21:51:49+01:00,71,2.00,13.00,70.00,24.00,31.00,"$GNGGA,205203.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T21:52:09+01:00,72,4.00,10.00,71.00,23.00,31.00,"$GNGGA,205223.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T21:52:29+01:00,73,7.00,16.00,72.00,24.00,33.00,"$GNGGA,205243.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T21:52:50+01:00,74,9.00,19.00,73.00,23.00,33.00,"$GNGGA,205304.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T21:53:11+01:00,75,5.00,19.00,74.00,22.00,33.00,"$GNGGA,205325.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T21:53:31+01:00,76,7.00,18.00,75.00,22.00,33.00,"$GNGGA,205345.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T21:53:52+01:00,77,9.00,10.00,76.00,20.00,32.00,"$GNGGA,205406.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T21:54:13+01:00,78,5.00,15.00,77.00,21.00,33.00,"$GNGGA,205427.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T21:54:33+01:00,79,8.00,14.00,78.00,22.00,33.00,"$GNGGA,205447.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T21:54:53+01:00,80,7.00,10.00,79.00,23.00,33.00,"$GNGGA,205507.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T21:55:13+01:00,81,3.00,12.00,80.00,22.00,33.00,"$GNGGA,205527.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T21:55:33+01:00,82,6.00,16.00,81.00,24.00,32.00,"$GNGGA,205547.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T21:56:02+01:00,83,3.00,12.00,82.00,22.00,34.00,"$GNGGA,205616.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T21:56:22+01:00,84,6.00,16.00,83.00,22.00,34.00,"$GNGGA,205636.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T21:56:42+01:00,85,8.00,18.00,84.00,21.00,32.00,"$GNGGA,205656.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T21:57:02+01:00,86,3.00,18.00,85.00,22.00,30.00,"$GNGGA,205716.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T21:57:22+01:00,87,2.00,12.00,86.00,22.00,31.00,"$GNGGA,205736.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T21:57:42+01:00,88,8.00,10.00,87.00,24.00,33.00,"$GNGGA,205756.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T21:58:02+01:00,89,5.00,11.00,88.00,20.00,32.00,"$GNGGA,205816.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-16T21:58:22+01:00,90,9.00,15.00,89.00,21.00,30.00,"$GNGGA,205836.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-16T21:58:42+01:00,91,5.00,14.00,90.00,24.00,34.00,"$GNGGA,205856.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-16T21:59:02+01:00,92,4.00,19.00,91.00,24.00,32.00,"$GNGGA,205916.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-16T21:59:22+01:00,93,8.00,18.00,92.00,20.00,34.00,"$GNGGA,205936.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-16T21:59:42+01:00,94,6.00,16.00,93.00,24.00,31.00,"$GNGGA,205956.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-16T22:00:02+01:00,95,8.00,18.00,94.00,24.00,32.00,"$GNGGA,210016.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T22:00:22+01:00,96,9.00,19.00,95.00,23.00,33.00,"$GNGGA,210036.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T22:00:42+01:00,97,2.00,14.00,96.00,21.00,30.00,"$GNGGA,210056.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T22:01:02+01:00,98,4.00,15.00,97.00,24.00,30.00,"$GNGGA,210116.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T22:01:22+01:00,99,2.00,18.00,98.00,24.00,31.00,"$GNGGA,210136.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T22:01:42+01:00,100,5.00,11.00,99.00,22.00,31.00,"$GNGGA,210156.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T22:02:02+01:00,101,2.00,16.00,100.00,20.00,31.00,"$GNGGA,210216.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T22:02:22+01:00,102,2.00,16.00,101.00,20.00,34.00,"$GNGGA,210236.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T22:02:42+01:00,103,2.00,13.00,102.00,21.00,32.00,"$GNGGA,210256.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T22:03:02+01:00,104,3.00,12.00,103.00,21.00,34.00,"$GNGGA,210316.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T22:03:22+01:00,105,6.00,10.00,104.00,21.00,32.00,"$GNGGA,210336.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T22:03:42+01:00,106,2.00,10.00,105.00,22.00,32.00,"$GNGGA,210356.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T22:04:02+01:00,107,8.00,11.00,106.00,22.00,32.00,"$GNGGA,210416.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T22:04:22+01:00,108,6.00,10.00,107.00,24.00,33.00,"$GNGGA,210436.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T22:04:42+01:00,109,3.00,10.00,108.00,21.00,34.00,"$GNGGA,210456.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T22:05:02+01:00,110,5.00,15.00,109.00,22.00,32.00,"$GNGGA,210516.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T22:05:22+01:00,111,9.00,11.00,110.00,24.00,32.00,"$GNGGA,210536.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T22:05:42+01:00,112,9.00,16.00,111.00,23.00,30.00,"$GNGGA,210556.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T22:06:02+01:00,113,5.00,19.00,112.00,20.00,34.00,"$GNGGA,210616.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T22:06:22+01:00,114,2.00,10.00,113.00,21.00,32.00,"$GNGGA,210636.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T22:06:42+01:00,115,8.00,16.00,114.00,20.00,34.00,"$GNGGA,210656.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T22:07:02+01:00,116,8.00,18.00,115.00,22.00,31.00,"$GNGGA,210716.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T22:07:22+01:00,117,7.00,12.00,116.00,24.00,34.00,"$GNGGA,210736.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T22:07:42+01:00,118,6.00,13.00,117.00,22.00,33.00,"$GNGGA,210756.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T22:08:02+01:00,119,8.00,11.00,118.00,21.00,30.00,"$GNGGA,210816.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-16T22:08:22+01:00,120,7.00,16.00,119.00,20.00,31.00,"$GNGGA,210836.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-16T22:08:42+01:00,121,3.00,14.00,120.00,24.00,33.00,"$GNGGA,210856.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-16T22:09:02+01:00,122,9.00,18.00,121.00,24.00,32.00,"$GNGGA,210916.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-16T22:09:22+01:00,123,5.00,18.00,122.00,22.00,32.00,"$GNGGA,210936.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-16T22:09:42+01:00,124,4.00,16.00,123.00,22.00,33.00,"$GNGGA,210956.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-16T22:10:02+01:00,125,5.00,10.00,124.00,20.00,30.00,"$GNGGA,211016.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T22:10:22+01:00,126,2.00,17.00,125.00,22.00,30.00,"$GNGGA,211036.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T22:10:42+01:00,127,7.00,15.00,126.00,20.00,33.00,"$GNGGA,211056.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T22:11:02+01:00,128,4.00,17.00,127.00,21.00,31.00,"$GNGGA,211116.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T22:11:22+01:00,129,8.00,16.00,128.00,20.00,33.00,"$GNGGA,211136.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T22:11:42+01:00,130,3.00,10.00,129.00,23.00,32.00,"$GNGGA,211156.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T22:12:02+01:00,131,6.00,19.00,130.00,21.00,34.00,"$GNGGA,211216.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T22:12:22+01:00,132,4.00,15.00,131.00,23.00,33.00,"$GNGGA,211236.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T22:12:42+01:00,133,3.00,19.00,132.00,20.00,33.00,"$GNGGA,211256.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T22:13:02+01:00,134,7.00,11.00,133.00,21.00,30.00,"$GNGGA,211316.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T22:13:22+01:00,135,2.00,18.00,134.00,24.00,31.00,"$GNGGA,211336.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T22:13:42+01:00,136,9.00,12.00,135.00,23.00,34.00,"$GNGGA,211356.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T22:14:02+01:00,137,2.00,18.00,136.00,23.00,31.00,"$GNGGA,211416.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T22:14:22+01:00,138,7.00,11.00,137.00,20.00,32.00,"$GNGGA,211436.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T22:14:42+01:00,139,2.00,11.00,138.00,20.00,30.00,"$GNGGA,211456.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-16T22:15:02+01:00,140,9.00,11.00,139.00,23.00,31.00,"$GNGGA,211516.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T22:15:22+01:00,141,3.00,13.00,140.00,22.00,32.00,"$GNGGA,211536.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T22:15:42+01:00,142,6.00,14.00,141.00,22.00,33.00,"$GNGGA,211556.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-16T22:16:02+01:00,143,5.00,14.00,142.00,22.00,34.00,"$GNGGA,211616.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-16T22:16:22+01:00,144,8.00,16.00,143.00,24.00,30.00,"$GNGGA,211636.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-16T22:16:42+01:00,145,8.00,16.00,144.00,23.00,33.00,"$GNGGA,211656.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-16T22:17:02+01:00,146,3.00,11.00,145.00,24.00,30.00,"$GNGGA,211716.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-16T22:17:22+01:00,147,2.00,11.00,146.00,24.00,31.00,"$GNGGA,211736.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-16T22:17:42+01:00,148,8.00,11.00,147.00,20.00,30.00,"$GNGGA,211756.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-16T22:18:02+01:00,149,2.00,15.00,148.00,24.00,33.00,"$GNGGA,211816.085,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
