created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-29T20:21:42+01:00,25,24.52,40.32,997.73,14.30,15.10,"$GNGGA,192138.304,4900.3841,N,00825.3087,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-29T20:22:03+01:00,26,24.54,40.40,997.87,13.80,14.50,"$GNGGA,192159.085,4900.3841,N,00825.3087,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-29T20:22:23+01:00,27,24.43,40.14,997.98,13.70,14.40,"$GNGGA,192219.091,4900.3841,N,00825.3087,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-29T20:22:44+01:00,28,24.09,41.34,998.06,13.80,14.50,"$GNGGA,192240.000,4900.4899,N,00825.4231,E,1,3,6.18,101.4,M,47.9,M,,*46",,,,
2021-12-29T20:23:05+01:00,29,23.43,43.60,998.14,14.00,14.80,"$GNGGA,192300.000,4900.4807,N,00825.4317,E,1,3,6.11,101.0,M,47.9,M,,*4C",,,,
2021-12-29T20:23:26+01:00,30,22.71,46.86,998.21,14.40,15.20,"$GNGGA,192322.000,4900.4653,N,00825.4330,E,1,3,6.03,103.5,M,47.9,M,,*42",,,,
2021-12-29T20:23:47+01:00,31,22.33,47.45,998.25,15.20,16.00,"$GNGGA,192342.000,4900.4546,N,00825.4384,E,1,3,5.96,103.5,M,47.9,M,,*43",,,,
2021-12-29T20:24:09+01:00,32,22.14,46.61,998.30,15.50,16.30,"$GNGGA,192404.000,4900.4614,N,00825.5229,E,1,5,1.19,377.9,M,47.9,M,,*4D",,,,
2021-12-29T20:24:31+01:00,33,22.10,45.91,998.30,14.60,15.40,"$GNGGA,192426.000,4900.4684,N,00825.4995,E,1,5,1.19,333.6,M,47.9,M,,*46",,,,
2021-12-29T20:24:51+01:00,34,22.11,45.27,998.31,14.70,15.50,"$GNGGA,192446.000,4900.4561,N,00825.4956,E,1,5,1.19,302.8,M,47.9,M,,*4B",,,,
2021-12-29T20:25:12+01:00,35,22.14,44.94,998.31,15.10,15.90,"$GNGGA,192507.000,4900.4484,N,00825.4936,E,1,5,1.19,258.2,M,47.9,M,,*47",,,,
2021-12-29T20:25:32+01:00,36,22.11,44.87,998.32,15.40,16.20,"$GNGGA,192527.000,4900.4350,N,00825.4840,E,1,5,1.19,204.7,M,47.9,M,,*47",,,,
2021-12-29T20:25:52+01:00,37,22.04,45.15,998.35,15.00,15.80,"$GNGGA,192547.000,4900.4115,N,00825.4681,E,1,5,1.19,166.5,M,47.9,M,,*44",,,,
2021-12-29T20:26:13+01:00,38,21.85,45.90,998.35,15.10,15.90,"$GNGGA,192608.000,4900.3860,N,00825.4524,E,1,5,1.19,141.7,M,47.9,M,,*4B",,,,
2021-12-29T20:26:33+01:00,39,21.64,46.64,998.36,15.10,15.90,"$GNGGA,192628.000,4900.3679,N,00825.4487,E,1,5,1.19,122.9,M,47.9,M,,*4C",,,,
2021-12-29T20:26:54+01:00,40,21.20,48.38,998.38,14.80,15.60,"$GNGGA,192649.000,4900.3508,N,00825.4434,E,1,5,1.19,102.9,M,47.9,M,,*44",,,,
2021-12-29T20:27:14+01:00,41,20.72,50.34,998.39,14.60,15.40,"$GNGGA,192709.000,4900.3358,N,00825.4402,E,1,5,1.19,88.6,M,47.9,M,,*7B",,,,
2021-12-29T20:27:34+01:00,42,20.45,50.86,998.40,14.60,15.40,"$GNGGA,192729.000,4900.3267,N,00825.4554,E,1,6,1.09,93.7,M,47.9,M,,*7F",,,,
2021-12-29T20:27:55+01:00,43,20.38,50.02,998.41,14.50,15.30,"$GNGGA,192750.000,4900.3136,N,00825.4576,E,1,6,1.09,95.6,M,47.9,M,,*71",,,,
2021-12-29T20:28:15+01:00,44,20.30,49.70,998.40,14.20,15.00,"$GNGGA,192810.000,4900.2975,N,00825.4538,E,1,5,1.60,95.7,M,47.9,M,,*73",,,,
2021-12-29T20:28:35+01:00,45,20.26,49.56,998.40,13.90,14.60,"$GNGGA,192830.000,4900.2856,N,00825.4574,E,1,6,1.09,98.6,M,47.9,M,,*79",,,,
2021-12-29T20:28:56+01:00,46,20.23,49.30,998.37,13.90,14.60,"$GNGGA,192851.000,4900.2715,N,00825.4571,E,1,6,1.10,94.6,M,47.9,M,,*77",,,,
2021-12-29T20:29:16+01:00,47,20.21,49.54,998.36,14.20,15.00,"$GNGGA,192911.000,4900.2551,N,00825.4585,E,2,5,1.61,90.4,M,47.9,M,,*7B",,,,
2021-12-29T20:29:36+01:00,48,20.14,49.58,998.38,14.50,15.30,"$GNGGA,192931.000,4900.2419,N,00825.4575,E,2,7,1.04,88.8,M,47.9,M,,*7F",,,,
2021-12-29T20:29:57+01:00,49,20.06,50.11,998.38,14.70,15.50,"$GNGGA,192952.000,4900.2294,N,00825.4617,E,2,6,1.30,106.6,M,47.9,M,,*41",,,,
2021-12-29T20:30:17+01:00,50,20.00,50.39,998.38,14.90,15.70,"$GNGGA,193012.000,4900.2177,N,00825.4728,E,2,7,1.04,114.7,M,47.9,M,,*4A",,,,
2021-12-29T20:30:37+01:00,51,19.99,50.18,998.39,15.50,16.30,"$GNGGA,193032.000,4900.2090,N,00825.4904,E,2,9,0.93,115.0,M,47.9,M,,*47",,,,
2021-12-29T20:30:58+01:00,52,19.92,50.38,998.40,15.50,16.30,"$GNGGA,193053.000,4900.1940,N,00825.4953,E,2,8,1.06,108.2,M,47.9,M,,*47",,,,
2021-12-29T20:31:18+01:00,53,19.90,50.56,998.38,15.10,15.90,"$GNGGA,193113.000,4900.1852,N,00825.5082,E,2,9,0.93,107.4,M,47.9,M,,*41",,,,
2021-12-29T20:31:39+01:00,54,19.96,49.71,998.38,14.20,15.00,"$GNGGA,193134.000,4900.1844,N,00825.5315,E,2,10,0.88,109.9,M,47.9,M,,*7F",,,,
2021-12-29T20:32:00+01:00,55,20.04,49.42,998.39,13.80,14.50,"$GNGGA,193155.000,4900.1896,N,00825.5521,E,2,9,0.94,110.5,M,47.9,M,,*47",,,,
2021-12-29T20:32:21+01:00,56,20.14,48.75,998.40,13.50,14.20,"$GNGGA,193216.000,4900.1958,N,00825.5740,E,2,11,0.83,109.5,M,47.9,M,,*72",,,,
2021-12-29T20:32:43+01:00,57,20.21,48.96,998.40,13.40,14.10,"$GNGGA,193237.000,4900.1954,N,00825.5989,E,2,12,0.78,110.5,M,47.9,M,,*79",,,,
2021-12-29T20:33:04+01:00,58,20.24,49.07,998.43,13.80,14.50,"$GNGGA,193259.000,4900.1895,N,00825.6213,E,2,12,0.78,109.8,M,47.9,M,,*73",,,,
2021-12-29T20:33:24+01:00,59,20.28,49.12,998.43,13.80,14.50,"$GNGGA,193319.000,4900.1834,N,00825.6407,E,2,11,0.85,109.9,M,47.9,M,,*7E",,,,
2021-12-29T20:33:44+01:00,60,20.32,48.97,998.44,13.40,14.10,"$GNGGA,193339.000,4900.1776,N,00825.6604,E,2,11,0.85,110.0,M,47.9,M,,*75",,,,
2021-12-29T20:34:05+01:00,61,20.37,48.93,998.45,13.00,13.70,"$GNGGA,193400.000,4900.1733,N,00825.6816,E,2,11,0.85,110.0,M,47.9,M,,*74",,,,
2021-12-29T20:34:25+01:00,62,20.42,48.46,998.46,13.60,14.30,"$GNGGA,193420.000,4900.1710,N,00825.7022,E,2,11,0.85,110.3,M,47.9,M,,*7A",,,,
2021-12-29T20:34:45+01:00,63,20.45,48.52,998.46,14.80,15.60,"$GNGGA,193440.000,4900.1701,N,00825.7249,E,2,11,0.85,110.6,M,47.9,M,,*76",,,,
2021-12-29T20:35:06+01:00,64,20.46,48.93,998.47,14.70,15.50,"$GNGGA,193501.000,4900.1698,N,00825.7488,E,2,11,0.85,110.7,M,47.9,M,,*79",,,,
2021-12-29T20:35:26+01:00,65,20.48,49.02,998.46,14.30,15.10,"$GNGGA,193521.000,4900.1689,N,00825.7699,E,2,11,0.85,110.6,M,47.9,M,,*78",,,,
