created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-13T23:32:44+01:00,288,5,19,136,20,33,"$GNGGA,223240.000,4900.5232,N,00825.4265,E,1,4,2.73,114.3,M,47.9,M,,*49",,,,
2021-12-13T23:33:15+01:00,289,5,10,138,23,33,"$GNGGA,223310.000,4900.5208,N,00825.4492,E,1,4,2.73,115.6,M,47.9,M,,*4E",,,,
2021-12-13T23:33:30+01:00,290,9,16,139,22,30,"$GNGGA,223326.000,4900.5203,N,00825.4512,E,1,4,4.07,116.9,M,47.9,M,,*40",,,,
2021-12-13T23:33:46+01:00,291,9,14,140,23,31,"$GNGGA,223342.000,4900.5217,N,00825.4507,E,1,4,2.74,117.3,M,47.9,M,,*4A",,,,
2021-12-13T23:34:16+01:00,292,7,12,142,20,32,"$GNGGA,223412.000,4900.5221,N,00825.4551,E,1,4,2.74,116.5,M,47.9,M,,*49",,,,
2021-12-13T23:34:46+01:00,293,5,17,144,22,31,"$GNGGA,223442.000,4900.5254,N,00825.4404,E,1,4,2.75,117.6,M,47.9,M,,*4C",,,,
2021-12-13T23:35:01+01:00,294,9,15,145,21,33,"$GNGGA,223457.000,4900.5240,N,00825.4364,E,1,4,2.75,119.3,M,47.9,M,,*47",,,,
2021-12-13T23:35:16+01:00,295,9,18,146,22,30,"$GNGGA,223512.000,4900.5244,N,00825.4449,E,1,4,2.76,119.5,M,47.9,M,,*4E",,,,
2021-12-13T23:35:46+01:00,296,7,17,148,20,34,"$GNGGA,223542.000,4900.5217,N,00825.4412,E,1,4,2.76,118.8,M,47.9,M,,*4F",,,,
2021-12-13T23:36:01+01:00,297,9,16,149,21,33,"$GNGGA,223557.000,4900.5214,N,00825.4551,E,1,4,2.77,119.0,M,47.9,M,,*46",,,,
2021-12-13T23:36:16+01:00,298,3,18,150,22,31,"$GNGGA,223612.000,4900.5197,N,00825.4580,E,1,4,2.77,118.5,M,47.9,M,,*44",,,,
2021-12-13T23:36:31+01:00,299,5,13,151,22,33,"$GNGGA,223627.000,4900.5176,N,00825.4438,E,1,4,2.77,117.7,M,47.9,M,,*42",,,,
2021-12-13T23:37:01+01:00,300,7,17,153,24,33,"$GNGGA,223657.000,4900.5182,N,00825.4450,E,1,4,2.78,118.9,M,47.9,M,,*4E",,,,
2021-12-13T23:37:16+01:00,301,9,12,154,21,31,"$GNGGA,223712.000,4900.5176,N,00825.4510,E,1,4,2.78,118.3,M,47.9,M,,*4A",,,,
2021-12-13T23:37:46+01:00,302,8,13,156,22,31,"$GNGGA,223742.000,4900.5201,N,00825.4599,E,1,4,2.79,116.3,M,47.9,M,,*42",,,,
2021-12-13T23:38:01+01:00,303,2,16,157,20,30,"$GNGGA,223757.000,4900.5193,N,00825.4508,E,1,4,2.79,116.6,M,47.9,M,,*43",,,,
2021-12-13T23:38:31+01:00,304,9,12,159,24,34,"$GNGGA,223827.000,4900.5178,N,00825.4492,E,1,4,2.80,120.8,M,47.9,M,,*41",,,,
2021-12-13T23:38:46+01:00,305,8,13,160,24,30,"$GNGGA,223842.000,4900.5200,N,00825.4590,E,1,4,2.81,121.5,M,47.9,M,,*40",,,,
2021-12-13T23:39:01+01:00,306,4,16,161,22,31,"$GNGGA,223857.000,4900.5176,N,00825.4531,E,1,4,2.81,122.1,M,47.9,M,,*4A",,,,
2021-12-13T23:39:31+01:00,307,8,17,163,22,33,"$GNGGA,223927.000,4900.5185,N,00825.4410,E,1,4,2.82,122.1,M,47.9,M,,*41",,,,
2021-12-13T23:39:46+01:00,308,6,16,164,23,31,"$GNGGA,223942.000,4900.5201,N,00825.4485,E,1,4,2.82,123.0,M,47.9,M,,*41",,,,
2021-12-13T23:40:16+01:00,309,5,13,166,21,32,"$GNGGA,224012.000,4900.5208,N,00825.4529,E,1,4,2.83,124.3,M,47.9,M,,*41",,,,
2021-12-13T23:40:46+01:00,310,2,19,168,23,34,"$GNGGA,224042.000,4900.5188,N,00825.4545,E,1,4,2.84,121.4,M,47.9,M,,*40",,,,
2021-12-13T23:41:01+01:00,311,4,10,169,22,34,"$GNGGA,224057.000,4900.5181,N,00825.4397,E,1,4,2.84,118.9,M,47.9,M,,*43",,,,
2021-12-13T23:41:31+01:00,312,3,11,171,21,33,"$GNGGA,224127.000,4900.5201,N,00825.4413,E,1,4,2.85,116.1,M,47.9,M,,*42",,,,
2021-12-13T23:41:46+01:00,313,7,10,172,20,32,"$GNGGA,224142.000,4900.5162,N,00825.4452,E,1,4,2.86,116.5,M,47.9,M,,*45",,,,
2021-12-13T23:42:01+01:00,314,3,17,173,23,30,"$GNGGA,224157.000,4900.5146,N,00825.4457,E,1,4,2.86,115.0,M,47.9,M,,*44",,,,
2021-12-13T23:42:31+01:00,315,4,12,175,24,34,"$GNGGA,224227.000,4900.5214,N,00825.4434,E,1,4,2.87,112.1,M,47.9,M,,*46",,,,
2021-12-13T23:42:46+01:00,316,4,14,176,22,32,"$GNGGA,224242.000,4900.5237,N,00825.4405,E,1,4,2.87,112.3,M,47.9,M,,*44",,,,
2021-12-13T23:43:16+01:00,317,6,12,178,20,34,"$GNGGA,224312.000,4900.5235,N,00825.4366,E,1,3,3.31,113.9,M,47.9,M,,*40",,,,
2021-12-13T23:43:31+01:00,318,3,15,179,21,32,"$GNGGA,224327.000,4900.5231,N,00825.4386,E,1,4,2.89,113.8,M,47.9,M,,*48",,,,
2021-12-13T23:43:46+01:00,319,3,13,180,23,32,"$GNGGA,224342.000,4900.5204,N,00825.4403,E,1,4,2.89,114.7,M,47.9,M,,*4F",,,,
2021-12-13T23:44:01+01:00,320,4,18,181,22,32,"$GNGGA,224357.000,4900.5182,N,00825.4411,E,1,4,2.90,114.5,M,47.9,M,,*4F",,,,
2021-12-13T23:44:31+01:00,321,2,15,183,21,31,"$GNGGA,224427.000,4900.5205,N,00825.4428,E,1,4,2.91,113.3,M,47.9,M,,*49",,,,
2021-12-13T23:45:01+01:00,322,4,16,185,24,33,"$GNGGA,224457.000,4900.5181,N,00825.4452,E,1,4,2.92,112.8,M,47.9,M,,*45",,,,
2021-12-13T23:45:31+01:00,323,7,10,187,22,30,"$GNGGA,224527.000,4900.5214,N,00825.4446,E,1,3,3.29,111.6,M,47.9,M,,*42",,,,
2021-12-13T23:45:46+01:00,324,6,18,188,23,34,"$GNGGA,224542.000,4900.5236,N,00825.4426,E,1,4,2.93,112.8,M,47.9,M,,*4D",,,,
2021-12-13T23:46:02+01:00,325,3,10,189,22,31,"$GNGGA,224558.000,4900.5187,N,00825.4334,E,1,4,2.94,113.8,M,47.9,M,,*4D",,,,
2021-12-13T23:46:32+01:00,326,3,13,191,24,34,"$GNGGA,224628.000,4900.5220,N,00825.4529,E,1,4,2.95,115.1,M,47.9,M,,*43",,,,
2021-12-13T23:46:47+01:00,327,4,18,192,23,31,"$GNGGA,224643.000,4900.5215,N,00825.4451,E,1,4,2.96,115.6,M,47.9,M,,*42",,,,
